BookingID,CustomerID,TableNumber,BookingDate
2732,775,1,2020-08-08 00:00:00.000
2741,412,1,2020-08-10 00:00:00.000
2764,931,1,2020-08-11 00:00:00.000
2772,983,1,2020-08-12 00:00:00.000
2789,395,1,2020-08-16 00:00:00.000
2807,862,1,2020-08-17 00:00:00.000
2829,794,1,2020-08-19 00:00:00.000
2843,949,1,2020-08-20 00:00:00.000
2858,427,1,2020-08-22 00:00:00.000
2878,885,1,2020-08-26 00:00:00.000
2895,243,1,2020-08-27 00:00:00.000
2906,366,1,2020-08-30 00:00:00.000
2924,520,1,2020-08-31 00:00:00.000
2929,831,1,2020-09-03 00:00:00.000
2949,912,1,2020-09-04 00:00:00.000
2967,859,1,2020-09-06 00:00:00.000
2989,400,1,2020-09-17 00:00:00.000
3006,487,1,2020-09-18 00:00:00.000
3020,213,1,2020-09-19 00:00:00.000
3035,797,1,2020-09-22 00:00:00.000
3048,491,1,2020-09-23 00:00:00.000
3052,398,1,2020-09-24 00:00:00.000
3065,428,1,2020-09-25 00:00:00.000
3081,485,1,2020-09-26 00:00:00.000
3092,291,1,2020-09-27 00:00:00.000
3108,486,1,2020-09-28 00:00:00.000
3114,299,1,2020-09-30 00:00:00.000
3128,785,1,2020-10-01 00:00:00.000
3145,226,1,2020-10-03 00:00:00.000
3150,46,1,2020-10-04 00:00:00.000
3184,167,1,2020-10-08 00:00:00.000
3195,255,1,2020-10-09 00:00:00.000
3204,634,1,2020-10-11 00:00:00.000
3214,419,1,2020-10-15 00:00:00.000
3227,74,1,2020-10-16 00:00:00.000
3247,642,1,2020-10-17 00:00:00.000
3268,646,1,2020-10-19 00:00:00.000
3279,230,1,2020-10-20 00:00:00.000
3293,637,1,2020-10-22 00:00:00.000
3312,226,1,2020-10-23 00:00:00.000
3320,719,1,2020-10-26 00:00:00.000
3330,465,1,2020-10-27 00:00:00.000
3352,208,1,2020-10-28 00:00:00.000
3358,653,1,2020-10-30 00:00:00.000
3374,710,1,2020-11-03 00:00:00.000
3381,59,1,2020-11-04 00:00:00.000
3400,427,1,2020-11-05 00:00:00.000
3416,43,1,2020-11-13 00:00:00.000
3442,731,1,2020-11-16 00:00:00.000
3455,999,1,2020-11-17 00:00:00.000
3471,738,1,2020-11-19 00:00:00.000
3490,316,1,2020-11-21 00:00:00.000
3507,826,1,2020-11-23 00:00:00.000
3521,917,1,2020-11-24 00:00:00.000
3532,641,1,2020-11-25 00:00:00.000
3553,33,1,2020-11-28 00:00:00.000
3570,416,1,2020-11-29 00:00:00.000
3578,52,1,2020-12-05 00:00:00.000
3596,684,1,2020-12-07 00:00:00.000
3611,972,1,2020-12-09 00:00:00.000
3634,991,1,2020-12-14 00:00:00.000
3667,260,1,2020-12-16 00:00:00.000
3681,408,1,2020-12-17 00:00:00.000
3693,935,1,2020-12-18 00:00:00.000
3709,488,1,2020-12-19 00:00:00.000
3713,468,1,2020-12-21 00:00:00.000
3738,387,1,2020-12-23 00:00:00.000
3751,560,1,2020-12-27 00:00:00.000
3754,738,1,2020-12-28 00:00:00.000
3763,578,1,2020-12-30 00:00:00.000
3801,565,1,2021-01-02 00:00:00.000
3809,936,1,2021-01-03 00:00:00.000
3823,359,1,2021-01-05 00:00:00.000
3828,25,1,2021-01-07 00:00:00.000
3840,117,1,2021-01-08 00:00:00.000
3875,808,1,2021-01-11 00:00:00.000
3883,962,1,2021-01-12 00:00:00.000
3899,689,1,2021-01-17 00:00:00.000
3917,720,1,2021-01-18 00:00:00.000
3929,741,1,2021-01-19 00:00:00.000
3938,517,1,2021-01-21 00:00:00.000
3955,394,1,2021-01-23 00:00:00.000
3965,48,1,2021-01-25 00:00:00.000
3984,85,1,2021-01-27 00:00:00.000
4015,134,1,2021-01-29 00:00:00.000
4040,574,1,2021-02-02 00:00:00.000
4044,939,1,2021-02-03 00:00:00.000
4068,460,1,2021-02-04 00:00:00.000
4081,434,1,2021-02-06 00:00:00.000
4096,777,1,2021-02-07 00:00:00.000
4117,954,1,2021-02-08 00:00:00.000
4124,986,1,2021-02-10 00:00:00.000
4138,672,1,2021-02-11 00:00:00.000
4147,593,1,2021-02-14 00:00:00.000
4165,593,1,2021-02-15 00:00:00.000
4175,697,1,2021-02-16 00:00:00.000
4193,379,1,2021-02-19 00:00:00.000
4217,374,1,2021-02-21 00:00:00.000
4230,701,1,2021-02-24 00:00:00.000
4237,794,1,2021-02-25 00:00:00.000
4275,861,1,2021-03-03 00:00:00.000
4284,685,1,2021-03-04 00:00:00.000
4304,797,1,2021-03-09 00:00:00.000
4314,264,1,2021-03-11 00:00:00.000
4320,543,1,2021-03-12 00:00:00.000
4334,861,1,2021-03-13 00:00:00.000
4350,538,1,2021-03-16 00:00:00.000
4362,343,1,2021-03-19 00:00:00.000
4366,279,1,2021-03-20 00:00:00.000
4383,625,1,2021-03-25 00:00:00.000
4400,133,1,2021-03-27 00:00:00.000
4405,436,1,2021-03-28 00:00:00.000
4419,917,1,2021-04-02 00:00:00.000
4438,292,1,2021-04-03 00:00:00.000
4448,403,1,2021-04-04 00:00:00.000
4472,776,1,2021-04-07 00:00:00.000
4475,559,1,2021-04-08 00:00:00.000
4493,844,1,2021-04-10 00:00:00.000
4506,763,1,2021-04-12 00:00:00.000
4519,779,1,2021-04-15 00:00:00.000
4523,681,1,2021-04-17 00:00:00.000
4547,633,1,2021-04-20 00:00:00.000
4565,28,1,2021-04-21 00:00:00.000
4592,443,1,2021-04-24 00:00:00.000
4601,734,1,2021-04-25 00:00:00.000
4618,482,1,2021-04-27 00:00:00.000
4634,31,1,2021-04-28 00:00:00.000
4638,47,1,2021-05-01 00:00:00.000
4660,240,1,2021-05-02 00:00:00.000
4669,582,1,2021-05-09 00:00:00.000
4675,195,1,2021-05-10 00:00:00.000
4686,958,1,2021-05-11 00:00:00.000
4727,961,1,2021-05-19 00:00:00.000
4745,93,1,2021-05-20 00:00:00.000
4758,308,1,2021-05-22 00:00:00.000
4775,551,1,2021-05-26 00:00:00.000
4806,888,1,2021-05-29 00:00:00.000
4809,622,1,2021-05-30 00:00:00.000
4826,975,1,2021-05-31 00:00:00.000
4849,456,1,2021-06-03 00:00:00.000
4860,2,1,2021-06-04 00:00:00.000
4878,382,1,2021-06-08 00:00:00.000
4887,468,1,2021-06-12 00:00:00.000
4906,617,1,2021-06-13 00:00:00.000
4916,658,1,2021-06-14 00:00:00.000
4928,528,1,2021-06-15 00:00:00.000
4939,309,1,2021-06-16 00:00:00.000
4955,638,1,2021-06-17 00:00:00.000
4966,35,1,2021-06-18 00:00:00.000
4982,344,1,2021-06-20 00:00:00.000
4993,668,1,2021-06-21 00:00:00.000
4999,793,1,2021-06-22 00:00:00.000
5016,413,1,2021-06-24 00:00:00.000
5028,355,1,2021-06-28 00:00:00.000
5035,546,1,2021-06-30 00:00:00.000
5052,671,1,2021-07-01 00:00:00.000
5077,512,1,2021-07-03 00:00:00.000
5094,368,1,2021-07-06 00:00:00.000
5099,197,1,2021-07-09 00:00:00.000
5120,943,1,2021-07-12 00:00:00.000
5123,238,1,2021-07-13 00:00:00.000
5137,518,1,2021-07-14 00:00:00.000
5161,824,1,2021-07-21 00:00:00.000
5174,876,1,2021-07-23 00:00:00.000
5187,364,1,2021-07-24 00:00:00.000
5224,214,1,2021-07-29 00:00:00.000
5237,61,1,2021-07-30 00:00:00.000
5249,175,1,2021-07-31 00:00:00.000
5267,114,1,2021-08-02 00:00:00.000
5276,10,1,2021-08-04 00:00:00.000
5300,472,1,2021-08-09 00:00:00.000
5309,658,1,2021-08-10 00:00:00.000
5323,795,1,2021-08-11 00:00:00.000
5341,866,1,2021-08-12 00:00:00.000
5353,312,1,2021-08-16 00:00:00.000
5364,637,1,2021-08-18 00:00:00.000
5384,582,1,2021-08-20 00:00:00.000
5397,385,1,2021-08-21 00:00:00.000
5408,407,1,2021-08-22 00:00:00.000
5422,307,1,2021-08-27 00:00:00.000
5432,713,1,2021-08-28 00:00:00.000
5451,317,1,2021-08-31 00:00:00.000
5467,188,1,2021-09-01 00:00:00.000
5484,231,1,2021-09-02 00:00:00.000
5499,101,1,2021-09-04 00:00:00.000
5512,340,1,2021-09-05 00:00:00.000
5541,29,1,2021-09-07 00:00:00.000
5555,713,1,2021-09-10 00:00:00.000
5578,604,1,2021-09-12 00:00:00.000
5592,933,1,2021-09-13 00:00:00.000
5602,641,1,2021-09-14 00:00:00.000
5611,872,1,2021-09-16 00:00:00.000
5618,836,1,2021-09-18 00:00:00.000
5643,530,1,2021-09-21 00:00:00.000
5655,905,1,2021-09-23 00:00:00.000
5661,818,1,2021-09-24 00:00:00.000
5677,149,1,2021-09-25 00:00:00.000
5690,788,1,2021-09-27 00:00:00.000
5704,697,1,2021-09-28 00:00:00.000
5750,765,1,2021-10-02 00:00:00.000
5764,744,1,2021-10-03 00:00:00.000
5775,349,1,2021-10-04 00:00:00.000
5792,578,1,2021-10-05 00:00:00.000
5807,287,1,2021-10-06 00:00:00.000
5812,933,1,2021-10-07 00:00:00.000
5828,508,1,2021-10-09 00:00:00.000
5843,694,1,2021-10-13 00:00:00.000
5859,22,1,2021-10-16 00:00:00.000
5869,866,1,2021-10-19 00:00:00.000
5902,759,1,2021-10-25 00:00:00.000
5907,758,1,2021-10-26 00:00:00.000
5928,534,1,2021-10-27 00:00:00.000
5946,138,1,2021-10-28 00:00:00.000
5957,204,1,2021-10-29 00:00:00.000
5966,471,1,2021-10-30 00:00:00.000
5982,681,1,2021-11-03 00:00:00.000
5983,995,1,2021-11-05 00:00:00.000
6006,228,1,2021-11-08 00:00:00.000
6015,982,1,2021-11-11 00:00:00.000
6030,463,1,2021-11-16 00:00:00.000
6041,979,1,2021-11-17 00:00:00.000
6060,304,1,2021-11-18 00:00:00.000
6066,801,1,2021-11-19 00:00:00.000
6088,474,1,2021-11-20 00:00:00.000
6103,231,1,2021-11-23 00:00:00.000
6114,80,1,2021-11-27 00:00:00.000
6131,986,1,2021-11-28 00:00:00.000
6149,519,1,2021-11-30 00:00:00.000
6158,694,1,2021-12-01 00:00:00.000
6187,303,1,2021-12-09 00:00:00.000
6206,30,1,2021-12-13 00:00:00.000
6216,434,1,2021-12-14 00:00:00.000
6238,836,1,2021-12-16 00:00:00.000
6245,956,1,2021-12-17 00:00:00.000
6258,840,1,2021-12-20 00:00:00.000
6265,76,1,2021-12-21 00:00:00.000
6286,185,1,2021-12-22 00:00:00.000
6290,372,1,2021-12-23 00:00:00.000
6304,599,1,2021-12-24 00:00:00.000
6317,438,1,2021-12-25 00:00:00.000
6331,88,1,2021-12-31 00:00:00.000
6352,207,1,2022-01-01 00:00:00.000
6353,666,1,2022-01-03 00:00:00.000
6367,99,1,2022-01-04 00:00:00.000
6380,311,1,2022-01-06 00:00:00.000
6391,656,1,2022-01-09 00:00:00.000
6400,589,1,2022-01-15 00:00:00.000
6413,369,1,2022-01-16 00:00:00.000
6441,915,1,2022-01-18 00:00:00.000
6457,860,1,2022-01-19 00:00:00.000
6461,366,1,2022-01-20 00:00:00.000
6483,315,1,2022-01-21 00:00:00.000
6485,368,1,2022-01-22 00:00:00.000
6499,347,1,2022-01-23 00:00:00.000
6516,134,1,2022-01-25 00:00:00.000
6531,11,1,2022-01-26 00:00:00.000
6542,714,1,2022-01-27 00:00:00.000
6553,207,1,2022-01-30 00:00:00.000
6569,203,1,2022-01-31 00:00:00.000
6584,682,1,2022-02-02 00:00:00.000
6592,791,1,2022-02-09 00:00:00.000
6619,418,1,2022-02-15 00:00:00.000
6631,839,1,2022-02-16 00:00:00.000
6642,132,1,2022-02-19 00:00:00.000
6667,282,1,2022-02-22 00:00:00.000
6675,389,1,2022-02-24 00:00:00.000
6695,621,1,2022-02-25 00:00:00.000
6697,969,1,2022-02-26 00:00:00.000
6722,521,1,2022-02-27 00:00:00.000
6730,916,1,2022-02-28 00:00:00.000
6748,757,1,2022-03-02 00:00:00.000
6760,626,1,2022-03-05 00:00:00.000
6762,3,1,2022-03-08 00:00:00.000
6781,328,1,2022-03-09 00:00:00.000
6797,249,1,2022-03-12 00:00:00.000
6803,778,1,2022-03-14 00:00:00.000
6814,89,1,2022-03-16 00:00:00.000
6830,249,1,2022-03-21 00:00:00.000
6847,828,1,2022-03-22 00:00:00.000
6873,707,1,2022-03-28 00:00:00.000
6881,445,1,2022-03-29 00:00:00.000
6910,135,1,2022-03-31 00:00:00.000
6919,835,1,2022-04-04 00:00:00.000
6934,585,1,2022-04-07 00:00:00.000
6947,486,1,2022-04-08 00:00:00.000
6969,833,1,2022-04-09 00:00:00.000
6982,256,1,2022-04-12 00:00:00.000
7010,112,1,2022-04-22 00:00:00.000
7030,365,1,2022-04-26 00:00:00.000
7044,123,1,2022-04-28 00:00:00.000
7050,319,1,2022-04-29 00:00:00.000
7067,942,1,2022-04-30 00:00:00.000
7079,277,1,2022-05-01 00:00:00.000
7091,69,1,2022-05-06 00:00:00.000
7103,640,1,2022-05-07 00:00:00.000
7123,708,1,2022-05-10 00:00:00.000
7138,836,1,2022-05-11 00:00:00.000
7146,315,1,2022-05-12 00:00:00.000
7157,699,1,2022-05-13 00:00:00.000
7166,924,1,2022-05-14 00:00:00.000
7191,219,1,2022-05-21 00:00:00.000
7209,191,1,2022-05-22 00:00:00.000
7222,589,1,2022-05-23 00:00:00.000
7241,541,1,2022-05-29 00:00:00.000
7264,716,1,2022-05-30 00:00:00.000
7276,286,1,2022-05-31 00:00:00.000
7289,315,1,2022-06-01 00:00:00.000
7294,858,1,2022-06-02 00:00:00.000
7310,883,1,2022-06-04 00:00:00.000
7336,972,1,2022-06-07 00:00:00.000
7344,602,1,2022-06-08 00:00:00.000
7351,427,1,2022-06-09 00:00:00.000
7370,964,1,2022-06-10 00:00:00.000
7389,456,1,2022-06-12 00:00:00.000
7397,731,1,2022-06-15 00:00:00.000
7408,221,1,2022-06-16 00:00:00.000
7413,868,1,2022-06-17 00:00:00.000
7432,660,1,2022-06-20 00:00:00.000
7442,25,1,2022-06-21 00:00:00.000
7450,950,1,2022-06-23 00:00:00.000
7459,583,1,2022-06-24 00:00:00.000
7476,31,1,2022-06-25 00:00:00.000
7483,222,1,2022-06-27 00:00:00.000
7511,949,1,2022-06-30 00:00:00.000
7530,102,1,2022-07-01 00:00:00.000
7547,201,1,2022-07-02 00:00:00.000
7556,277,1,2022-07-04 00:00:00.000
7571,90,1,2022-07-06 00:00:00.000
7580,31,1,2022-07-07 00:00:00.000
7598,924,1,2022-07-09 00:00:00.000
7603,792,1,2022-07-12 00:00:00.000
7622,633,1,2022-07-13 00:00:00.000
7658,876,1,2022-07-18 00:00:00.000
7660,206,1,2022-07-19 00:00:00.000
7679,30,1,2022-07-25 00:00:00.000
7721,273,1,2022-07-30 00:00:00.000
7742,927,1,2022-07-31 00:00:00.000
7756,264,1,2022-08-03 00:00:00.000
7760,325,1,2022-08-04 00:00:00.000
7773,719,1,2022-08-05 00:00:00.000
7785,801,1,2022-08-06 00:00:00.000
7799,42,1,2022-08-07 00:00:00.000
7809,84,1,2022-08-09 00:00:00.000
7816,960,1,2022-08-10 00:00:00.000
7841,500,1,2022-08-14 00:00:00.000
7842,23,1,2022-08-15 00:00:00.000
7866,431,1,2022-08-16 00:00:00.000
7881,72,1,2022-08-19 00:00:00.000
7891,989,1,2022-08-21 00:00:00.000
7899,433,1,2022-08-22 00:00:00.000
7903,695,1,2022-08-24 00:00:00.000
7946,410,1,2022-08-31 00:00:00.000
7956,144,1,2022-09-03 00:00:00.000
7972,194,1,2022-09-04 00:00:00.000
7984,876,1,2022-09-07 00:00:00.000
7995,954,1,2022-09-09 00:00:00.000
8010,353,1,2022-09-10 00:00:00.000
8021,962,1,2022-09-12 00:00:00.000
8035,292,1,2022-09-13 00:00:00.000
8048,941,1,2022-09-14 00:00:00.000
8059,267,1,2022-09-15 00:00:00.000
8070,984,1,2022-09-16 00:00:00.000
8074,655,1,2022-09-17 00:00:00.000
8106,164,1,2022-09-22 00:00:00.000
8116,487,1,2022-09-23 00:00:00.000
8136,321,1,2022-09-27 00:00:00.000
8152,586,1,2022-09-28 00:00:00.000
8170,518,1,2022-10-05 00:00:00.000
8178,624,1,2022-10-08 00:00:00.000
8196,109,1,2022-10-09 00:00:00.000
8202,693,1,2022-10-10 00:00:00.000
8211,37,1,2022-10-11 00:00:00.000
8225,74,1,2022-10-12 00:00:00.000
8247,301,1,2022-10-18 00:00:00.000
8282,990,1,2022-10-21 00:00:00.000
8299,46,1,2022-10-24 00:00:00.000
8337,949,1,2022-10-29 00:00:00.000
8342,155,1,2022-10-31 00:00:00.000
8365,155,1,2022-11-02 00:00:00.000
8367,385,1,2022-11-07 00:00:00.000
8382,9,1,2022-11-09 00:00:00.000
8395,856,1,2022-11-10 00:00:00.000
8404,961,1,2022-11-11 00:00:00.000
8434,939,1,2022-11-14 00:00:00.000
8441,698,1,2022-11-18 00:00:00.000
8449,683,1,2022-11-19 00:00:00.000
8470,805,1,2022-11-21 00:00:00.000
8497,450,1,2022-11-24 00:00:00.000
8508,572,1,2022-11-27 00:00:00.000
8514,981,1,2022-11-29 00:00:00.000
8554,437,1,2022-12-02 00:00:00.000
8579,488,1,2022-12-05 00:00:00.000
8590,583,1,2022-12-08 00:00:00.000
8599,744,1,2022-12-09 00:00:00.000
8614,823,1,2022-12-13 00:00:00.000
8634,567,1,2022-12-18 00:00:00.000
8639,948,1,2022-12-19 00:00:00.000
8655,601,1,2022-12-20 00:00:00.000
8684,979,1,2022-12-24 00:00:00.000
8702,275,1,2022-12-29 00:00:00.000
8720,57,1,2023-01-01 00:00:00.000
2,16,3,2019-06-09 00:00:00.000
37,318,3,2019-06-21 00:00:00.000
48,246,3,2019-06-22 00:00:00.000
64,336,3,2019-06-28 00:00:00.000
73,130,3,2019-07-01 00:00:00.000
93,950,3,2019-07-02 00:00:00.000
119,912,3,2019-07-09 00:00:00.000
127,697,3,2019-07-11 00:00:00.000
150,230,3,2019-07-12 00:00:00.000
161,701,3,2019-07-15 00:00:00.000
171,577,3,2019-07-19 00:00:00.000
180,877,3,2019-07-21 00:00:00.000
198,75,3,2019-07-22 00:00:00.000
210,361,3,2019-07-24 00:00:00.000
223,428,3,2019-07-26 00:00:00.000
225,59,3,2019-07-29 00:00:00.000
245,836,3,2019-07-30 00:00:00.000
254,498,3,2019-07-31 00:00:00.000
265,287,3,2019-08-01 00:00:00.000
273,573,3,2019-08-03 00:00:00.000
294,770,3,2019-08-04 00:00:00.000
302,701,3,2019-08-05 00:00:00.000
327,380,3,2019-08-06 00:00:00.000
343,236,3,2019-08-10 00:00:00.000
378,563,3,2019-08-13 00:00:00.000
383,610,3,2019-08-15 00:00:00.000
391,154,3,2019-08-18 00:00:00.000
411,157,3,2019-08-19 00:00:00.000
426,891,3,2019-08-20 00:00:00.000
432,352,3,2019-08-21 00:00:00.000
453,606,3,2019-08-22 00:00:00.000
463,227,3,2019-08-28 00:00:00.000
468,425,3,2019-08-29 00:00:00.000
488,75,3,2019-08-30 00:00:00.000
498,57,3,2019-08-31 00:00:00.000
536,607,3,2019-09-07 00:00:00.000
560,118,3,2019-09-09 00:00:00.000
583,529,3,2019-09-11 00:00:00.000
592,370,3,2019-09-12 00:00:00.000
604,335,3,2019-09-14 00:00:00.000
607,480,3,2019-09-15 00:00:00.000
624,190,3,2019-09-16 00:00:00.000
630,948,3,2019-09-17 00:00:00.000
658,639,3,2019-09-21 00:00:00.000
676,576,3,2019-09-24 00:00:00.000
689,162,3,2019-09-25 00:00:00.000
710,538,3,2019-09-26 00:00:00.000
711,908,3,2019-09-28 00:00:00.000
736,861,3,2019-09-30 00:00:00.000
743,107,3,2019-10-04 00:00:00.000
753,477,3,2019-10-09 00:00:00.000
764,967,3,2019-10-12 00:00:00.000
793,686,3,2019-10-16 00:00:00.000
807,84,3,2019-10-18 00:00:00.000
851,178,3,2019-10-25 00:00:00.000
853,291,3,2019-10-27 00:00:00.000
875,881,3,2019-10-28 00:00:00.000
882,250,3,2019-10-29 00:00:00.000
900,192,3,2019-10-31 00:00:00.000
906,319,3,2019-11-02 00:00:00.000
921,401,3,2019-11-06 00:00:00.000
930,288,3,2019-11-08 00:00:00.000
949,835,3,2019-11-13 00:00:00.000
957,445,3,2019-11-15 00:00:00.000
972,932,3,2019-11-18 00:00:00.000
988,659,3,2019-11-19 00:00:00.000
997,987,3,2019-11-23 00:00:00.000
1020,235,3,2019-12-01 00:00:00.000
1046,871,3,2019-12-04 00:00:00.000
1063,958,3,2019-12-06 00:00:00.000
1068,498,3,2019-12-11 00:00:00.000
1081,412,3,2019-12-12 00:00:00.000
1110,494,3,2019-12-15 00:00:00.000
1137,313,3,2019-12-17 00:00:00.000
1163,214,3,2019-12-25 00:00:00.000
1179,310,3,2019-12-28 00:00:00.000
1198,692,3,2019-12-30 00:00:00.000
1224,83,3,2020-01-01 00:00:00.000
1236,651,3,2020-01-05 00:00:00.000
1249,947,3,2020-01-06 00:00:00.000
1264,917,3,2020-01-08 00:00:00.000
1291,496,3,2020-01-12 00:00:00.000
1297,741,3,2020-01-19 00:00:00.000
1312,878,3,2020-01-22 00:00:00.000
1323,325,3,2020-01-24 00:00:00.000
1346,754,3,2020-01-30 00:00:00.000
1372,824,3,2020-01-31 00:00:00.000
1376,610,3,2020-02-02 00:00:00.000
1388,747,3,2020-02-03 00:00:00.000
1408,953,3,2020-02-06 00:00:00.000
1417,808,3,2020-02-07 00:00:00.000
1430,251,3,2020-02-10 00:00:00.000
1445,43,3,2020-02-13 00:00:00.000
1457,347,3,2020-02-16 00:00:00.000
1458,738,3,2020-02-17 00:00:00.000
1487,242,3,2020-02-19 00:00:00.000
1517,16,3,2020-02-22 00:00:00.000
1527,125,3,2020-02-23 00:00:00.000
1539,498,3,2020-02-24 00:00:00.000
1553,150,3,2020-02-25 00:00:00.000
1564,866,3,2020-02-26 00:00:00.000
1583,730,3,2020-02-27 00:00:00.000
1601,737,3,2020-02-29 00:00:00.000
1613,596,3,2020-03-03 00:00:00.000
1637,201,3,2020-03-05 00:00:00.000
1653,643,3,2020-03-09 00:00:00.000
1671,962,3,2020-03-13 00:00:00.000
1682,478,3,2020-03-15 00:00:00.000
1691,803,3,2020-03-16 00:00:00.000
1704,19,3,2020-03-17 00:00:00.000
1727,34,3,2020-03-22 00:00:00.000
1752,295,3,2020-03-24 00:00:00.000
1765,219,3,2020-03-28 00:00:00.000
1789,783,3,2020-04-01 00:00:00.000
1802,224,3,2020-04-02 00:00:00.000
1812,916,3,2020-04-03 00:00:00.000
1819,619,3,2020-04-05 00:00:00.000
1836,743,3,2020-04-09 00:00:00.000
1850,309,3,2020-04-13 00:00:00.000
1871,256,3,2020-04-15 00:00:00.000
1876,25,3,2020-04-17 00:00:00.000
1901,767,3,2020-04-19 00:00:00.000
1926,394,3,2020-04-21 00:00:00.000
1955,119,3,2020-04-28 00:00:00.000
1965,966,3,2020-04-29 00:00:00.000
1983,279,3,2020-04-30 00:00:00.000
1996,529,3,2020-05-01 00:00:00.000
2012,230,3,2020-05-02 00:00:00.000
2044,989,3,2020-05-09 00:00:00.000
2057,779,3,2020-05-11 00:00:00.000
2064,512,3,2020-05-13 00:00:00.000
2087,531,3,2020-05-15 00:00:00.000
2090,143,3,2020-05-16 00:00:00.000
2108,738,3,2020-05-23 00:00:00.000
2122,976,3,2020-05-24 00:00:00.000
2137,224,3,2020-05-26 00:00:00.000
2148,359,3,2020-05-27 00:00:00.000
2163,857,3,2020-05-29 00:00:00.000
2171,248,3,2020-05-30 00:00:00.000
2191,485,3,2020-05-31 00:00:00.000
2202,689,3,2020-06-01 00:00:00.000
2224,796,3,2020-06-03 00:00:00.000
2244,271,3,2020-06-04 00:00:00.000
2260,138,3,2020-06-06 00:00:00.000
2272,172,3,2020-06-07 00:00:00.000
2289,300,3,2020-06-08 00:00:00.000
2291,724,3,2020-06-10 00:00:00.000
2312,351,3,2020-06-14 00:00:00.000
2323,20,3,2020-06-17 00:00:00.000
2334,75,3,2020-06-18 00:00:00.000
2358,745,3,2020-06-20 00:00:00.000
2371,461,3,2020-06-22 00:00:00.000
2386,66,3,2020-06-23 00:00:00.000
2403,992,3,2020-06-26 00:00:00.000
2423,901,3,2020-06-28 00:00:00.000
2440,780,3,2020-06-29 00:00:00.000
2452,948,3,2020-06-30 00:00:00.000
2465,898,3,2020-07-01 00:00:00.000
2472,844,3,2020-07-03 00:00:00.000
2480,366,3,2020-07-09 00:00:00.000
2500,406,3,2020-07-10 00:00:00.000
2509,706,3,2020-07-12 00:00:00.000
2515,185,3,2020-07-13 00:00:00.000
2546,323,3,2020-07-15 00:00:00.000
2570,27,3,2020-07-18 00:00:00.000
2577,359,3,2020-07-20 00:00:00.000
2590,611,3,2020-07-21 00:00:00.000
2600,704,3,2020-07-23 00:00:00.000
2619,636,3,2020-07-25 00:00:00.000
2635,433,3,2020-07-26 00:00:00.000
2650,237,3,2020-07-27 00:00:00.000
2651,965,3,2020-07-28 00:00:00.000
2667,382,3,2020-07-29 00:00:00.000
2677,125,3,2020-07-31 00:00:00.000
2686,995,3,2020-08-04 00:00:00.000
2700,617,3,2020-08-06 00:00:00.000
2714,800,3,2020-08-07 00:00:00.000
2729,875,3,2020-08-08 00:00:00.000
2740,339,3,2020-08-10 00:00:00.000
2760,228,3,2020-08-11 00:00:00.000
2776,358,3,2020-08-12 00:00:00.000
2791,97,3,2020-08-16 00:00:00.000
2802,721,3,2020-08-17 00:00:00.000
2823,609,3,2020-08-18 00:00:00.000
2838,690,3,2020-08-19 00:00:00.000
2849,277,3,2020-08-20 00:00:00.000
2865,275,3,2020-08-22 00:00:00.000
2870,200,3,2020-08-25 00:00:00.000
2889,27,3,2020-08-26 00:00:00.000
2897,302,3,2020-08-27 00:00:00.000
2912,123,3,2020-08-31 00:00:00.000
2934,190,3,2020-09-03 00:00:00.000
2951,859,3,2020-09-05 00:00:00.000
2970,32,3,2020-09-06 00:00:00.000
2980,559,3,2020-09-15 00:00:00.000
2996,191,3,2020-09-17 00:00:00.000
3001,286,3,2020-09-18 00:00:00.000
3019,884,3,2020-09-19 00:00:00.000
3028,661,3,2020-09-22 00:00:00.000
3047,799,3,2020-09-23 00:00:00.000
3055,473,3,2020-09-24 00:00:00.000
3074,71,3,2020-09-25 00:00:00.000
3086,902,3,2020-09-26 00:00:00.000
3093,320,3,2020-09-27 00:00:00.000
3117,796,3,2020-09-30 00:00:00.000
3121,439,3,2020-10-01 00:00:00.000
3147,111,3,2020-10-03 00:00:00.000
3157,906,3,2020-10-04 00:00:00.000
3166,287,3,2020-10-07 00:00:00.000
3185,405,3,2020-10-08 00:00:00.000
3222,503,3,2020-10-15 00:00:00.000
3224,125,3,2020-10-16 00:00:00.000
3266,211,3,2020-10-19 00:00:00.000
3290,622,3,2020-10-20 00:00:00.000
3297,842,3,2020-10-22 00:00:00.000
3308,640,3,2020-10-23 00:00:00.000
3327,83,3,2020-10-26 00:00:00.000
3331,496,3,2020-10-27 00:00:00.000
3363,765,3,2020-10-30 00:00:00.000
3376,804,3,2020-11-03 00:00:00.000
3382,707,3,2020-11-04 00:00:00.000
3397,728,3,2020-11-05 00:00:00.000
3411,38,3,2020-11-07 00:00:00.000
3417,231,3,2020-11-13 00:00:00.000
3435,627,3,2020-11-15 00:00:00.000
3450,550,3,2020-11-16 00:00:00.000
3456,956,3,2020-11-17 00:00:00.000
3463,375,3,2020-11-19 00:00:00.000
3487,169,3,2020-11-20 00:00:00.000
3491,436,3,2020-11-21 00:00:00.000
3514,290,3,2020-11-24 00:00:00.000
3542,874,3,2020-11-25 00:00:00.000
3546,998,3,2020-11-28 00:00:00.000
3561,414,3,2020-11-29 00:00:00.000
3576,711,3,2020-12-05 00:00:00.000
3587,996,3,2020-12-07 00:00:00.000
3600,639,3,2020-12-08 00:00:00.000
